,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,magMean,magStd,magMin,magLq,magMedian,magUq,magMax,sentMean,sentStd,sentMin,sentLq,sentMedian,sentUq,sentMax
619,2015-11-04,Joe Rogan Experience #717 - Steve-O,2,5873159,5858,50420,3034,16.618325642715885,51.59967717904153,39.35633834092859,0.16,23.115000000000002,43.68,70.03999999999999,472.75,0.1712788676434069,0.23244008668380575,-0.88,0.05,0.18,0.31,0.81
620,2015-11-04,Joe Rogan Experience #718 - Christopher Ryan,3,361687,780,3151,203,15.522167487684731,52.68905158069887,41.86982452712614,0.94,23.25,43.09,69.92,296.83,0.199134775374376,0.22211164641231904,-0.64,0.09,0.19,0.33,0.75
621,2015-11-05,Joe Rogan Experience #719 - Josh Olin,0,191075,602,1757,132,13.31060606060606,57.11693304535637,42.950543441444616,0.42,25.715,48.51,76.58,269.85,0.1821166306695466,0.2031905983757043,-0.73,0.08,0.19,0.3,0.75
622,2015-11-11,Joe Rogan Experience #720 - Tait Fletcher & Andy Stumpf,1,335358,1262,3180,292,10.89041095890411,60.63665432098764,47.41918735945311,0.18,25.687499999999996,50.32,84.30499999999999,287.28,0.1418148148148148,0.2234476243296599,-0.8,0.02,0.14,0.2675,0.75
623,2015-11-12,Joe Rogan Experience #721 - Eddie Bravo,1,482374,1553,4477,311,14.395498392282958,45.29645662847788,39.087203460086826,0.24,17.41,36.045,62.089999999999996,321.0,0.15735679214402606,0.2005981277999449,-0.61,0.06,0.16,0.26,0.75
624,2015-11-16,Joe Rogan Experience #722 - Tony Hinchcliffe (Audio Only),2,89584,303,597,113,5.283185840707965,49.221757812500016,39.81475867402096,0.16,20.6625,40.865,68.7525,264.85,0.16335937500000017,0.21431432786319024,-0.61,0.05,0.19,0.31,0.7
625,2015-11-16,Joe Rogan Experience #723 - Dana White & Tony Hinchcliffe (Audio Only),2,663162,3083,4803,539,8.910946196660483,55.11491847826086,41.20834699934694,0.18,25.902499999999996,46.955,74.4675,301.08,0.13500543478260874,0.2011619319437047,-0.66,0.04,0.14,0.25,0.75
626,2015-11-19,Joe Rogan Experience #724 - Christina Sommers,3,668740,2498,11765,336,35.01488095238095,64.9343213897936,48.66088545958539,0.21,30.652499999999996,56.325,87.30749999999999,359.72,0.20842562432138978,0.21344060040797344,-0.72,0.09,0.2,0.33,0.84
627,2015-11-19,Joe Rogan Experience #725 - Graham Hancock & Randall Carlson,3,3912013,8456,45194,2406,18.783873649210307,58.19550613769812,45.37634528555832,0.01,25.1,48.79,79.03,462.38,0.21592599181640432,0.19453242839226606,-0.8,0.12,0.21,0.32,0.87
628,2015-11-23,Joe Rogan Experience #726 - Josh Zepps,5,149985,592,1468,143,10.265734265734263,58.97216346153843,51.68849080844926,0.42,21.2375,45.875,80.76249999999999,340.45,0.1394951923076923,0.19451635413255908,-0.45,0.0275,0.13,0.25,0.84
629,2015-11-25,Joe Rogan Experience #727 - Bill Burr,2,6012923,5110,40853,2503,16.321614063124247,47.66601415736451,35.611665059396366,0.1,21.14,40.77,66.62,287.64,0.1898557037843726,0.22056968694316248,-0.8,0.07,0.2,0.32,0.84
630,2015-11-28,Joe Rogan Experience #728 - Ceara Lynch,4,278965,1952,2483,1162,2.136833046471601,53.07221576763483,39.59053043535461,0.18,22.88,45.2,73.48,249.01,0.12843983402489628,0.2266531496343589,-0.83,0.01,0.14,0.26,0.84
631,2015-12-02,Joe Rogan Experience #729 - Jocko Willink,0,2088378,4006,24149,1417,17.042342978122793,60.360582750582836,46.74480255936462,0.15,25.4425,50.345,81.845,327.13,0.16065656565656575,0.21992631208077149,-0.85,0.05,0.16,0.29,0.84
632,2015-12-03,Joe Rogan Experience #730 - Demetrious Johnson,1,1091077,2172,12062,452,26.6858407079646,47.574706242350004,34.71998516792055,0.25,20.83,40.9,67.47749999999999,214.97,0.19873929008567978,0.2150526544241629,-0.83,0.08,0.2,0.33,0.79
633,2015-12-04,Joe Rogan Experience #731 - Bert Kreischer,2,398396,733,2928,218,13.431192660550456,51.229982758620714,45.71080118801389,0.21,19.1425,39.89,68.08749999999999,331.65,0.1542758620689655,0.2403279130826926,-0.85,0.0375,0.155,0.3,0.75
634,2015-12-09,Joe Rogan Experience #732 - Whitney Cummings,2,581683,2086,5251,751,6.992010652463383,56.09982412060299,41.830856403180206,0.31,27.560000000000002,49.585,73.91749999999999,459.72,0.1815640703517587,0.23331352601922234,-0.83,0.06,0.2,0.32,0.79
635,2015-12-10,Joe Rogan Experience #733 - Judah Friedlander,2,227437,472,1746,113,15.451327433628318,50.06764383561646,42.83268315295681,0.25,18.91,43.29,62.94,390.33,0.16649315068493145,0.22645446400136354,-0.68,0.03,0.17,0.31,0.75
636,2015-12-11,Joe Rogan Experience #734 - Brendan Schaub,2,440930,1191,3309,211,15.682464454976303,42.733908450704185,32.45672052545905,0.31,18.345,35.95,60.26,200.04,0.1587206572769952,0.21148044420271694,-0.85,0.05,0.17,0.28,0.75
637,2015-12-15,Joe Rogan Experience #735 - Peter Boghossian,3,204570,1106,2138,514,4.159533073929961,60.5291898734177,44.78368166899134,0.18,26.830000000000002,54.8,80.7325,399.2,0.1580886075949368,0.18683140633941447,-0.83,0.0625,0.17,0.26,0.75
638,2015-12-15,Joe Rogan Experience #736 - Brendan Schaub & Bryan Callen,2,690277,1971,5066,339,14.943952802359885,45.77814896755152,35.549036555718175,0.17,19.4575,38.375,63.695,302.85,0.12993362831858385,0.21675584241848037,-0.83,0.03,0.14,0.25,0.84
639,2015-12-15,Joe Rogan Experience #737 - Lance Armstrong,1,2722447,6144,23255,1892,12.29122621564482,64.25688022284118,44.66450176345953,0.25,31.0375,56.31,87.02250000000001,349.07,0.13415273909006514,0.2138164748277124,-0.85,0.03,0.14,0.26,0.75
640,2015-12-17,Joe Rogan Experience #738 - Molly Crabapple,3,203741,1337,1629,1697,0.9599292869770184,55.251982968369816,43.173402575809504,0.16,23.677500000000002,47.025,75.33,301.86,0.12113138686131396,0.2329785105337978,-0.83,0.01,0.14,0.26,0.75
641,2015-12-23,Joe Rogan Experience #739 - Duncan Trussell & Christopher Ryan,2,1472064,2232,10841,943,11.49628844114528,52.83311215502055,42.72505252039476,0.02,21.58,43.68,74.17,300.87,0.1986259541984735,0.21966188194862768,-0.83,0.09,0.2,0.33,0.87
642,2015-12-24,Joe Rogan Experience #740 - Thaddeus Russell,3,236705,1479,2080,610,3.4098360655737703,65.79468220338978,50.54220732431313,0.04,29.3375,56.31,92.9025,337.15,0.13077330508474588,0.18463094221216197,-0.72,0.04,0.14,0.23,0.84
643,2015-12-25,Joe Rogan Experience #741 - Joey Diaz,2,2534499,3049,18252,1272,14.349056603773587,42.56989311671658,33.828146316038826,0.08,18.22,35.08,58.790000000000006,293.87,0.1946387345019238,0.23945490719425114,-0.88,0.08,0.21,0.33,0.87
644,2016-01-05,Joe Rogan Experience #742 - Aubrey Marcus,0,323089,1317,2978,432,6.893518518518517,53.73036948748507,43.11061009320033,0.18,22.299999999999997,43.84,74.11500000000001,276.57,0.17419547079856976,0.21429362215188522,-0.94,0.07500000000000001,0.18,0.29,0.84
645,2016-01-06,Joe Rogan Experience #743 - Phil Demers,0,218125,717,2249,135,16.659259259259258,53.51360068259383,42.32838299952886,0.32,23.475,43.805,74.47749999999999,260.0,0.19017064846416373,0.2048363237984684,-0.61,0.08,0.2,0.31,0.72
646,2016-01-07,Joe Rogan Experience #744 - Tom Segura,2,828121,1882,6638,517,12.839458413926499,50.67940586419753,39.65773686577038,0.18,22.165,42.965,68.075,308.56,0.1797222222222223,0.2071760857385098,-0.94,0.07,0.17,0.3,0.75
647,2016-01-11,Joe Rogan Experience #745 - Ari Shaffir,2,465305,1208,3505,448,7.8236607142857135,42.90616630669545,36.33559201412077,0.14,16.880000000000003,34.650000000000006,60.45,423.72,0.1836285097192223,0.21755051158068964,-0.76,0.06,0.19,0.32,0.75
648,2016-01-13,Joe Rogan Experience #746 - TJ Kirk,5,615980,3944,12378,950,13.029473684210524,49.675395713108045,41.21376659036391,0.13,20.67,41.43,67.675,595.11,0.15457543281121155,0.21764495129225567,-0.88,0.05,0.16,0.28,0.84
649,2016-01-14,Joe Rogan Experience #747 - Tony Hinchcliffe,2,324425,1180,2303,309,7.453074433656957,45.08437500000005,34.95557027644133,0.45,20.4925,37.105000000000004,61.0825,334.72,0.17045343137254906,0.22847677045712575,-0.83,0.05,0.18,0.31,0.84
650,2016-01-20,Joe Rogan Experience #748 - Jenny Johnson,2,222557,799,1579,298,5.298657718120804,50.3527075098814,36.50021977936577,0.17,23.84,43.4,69.335,276.49,0.16021739130434778,0.22479419008275864,-0.82,0.04,0.16,0.29,0.75
651,2016-01-21,Joe Rogan Experience #749 - Carlos Condit & Erwan Le Corre,1,366029,1525,3147,218,14.435779816513762,46.84780684104623,33.919985016262004,0.31,20.3875,40.69,67.3125,227.45,0.16017102615694148,0.2031218360678295,-0.73,0.08,0.17,0.27,0.75
652,2016-01-22,"Joe Rogan Experience #750 - Kip Andersen & Keegan Kuhn, producers of Cowspiracy",5,281229,3554,3376,660,5.1151515151515135,70.1364416814683,58.294889849216574,0.38,29.78,56.61,92.56,547.45,0.15526346950858502,0.18250934494685933,-0.75,0.07,0.16,0.25,0.75
653,2016-01-26,Joe Rogan Experience #751 - Doug Stanhope,2,978907,2087,6936,537,12.916201117318435,47.25288702928867,38.33973256641561,0.08,20.2275,39.125,64.1525,324.87,0.15814504881450475,0.22011299805319448,-0.83,0.04,0.16,0.29,0.84
654,2016-01-27,Joe Rogan Experience #752 - Mark Sisson,1,606061,1858,5984,652,9.177914110429446,63.87551790900288,45.708572488982234,0.26,31.21,54.85,83.74,344.78,0.16705711519845115,0.19772164883204793,-0.78,0.08,0.17,0.27,0.75
655,2016-01-28,Joe Rogan Experience #753 - Hannibal Buress,2,546518,1344,4560,362,12.596685082872927,45.08492047713712,35.51873927583739,0.25,18.057499999999997,37.89,63.9275,222.26,0.1798807157057652,0.22136614653493472,-0.83,0.07,0.19,0.3075,0.81
656,2016-02-03,Joe Rogan Experience #754 - Brian Redban,2,224259,975,1932,158,12.227848101265822,49.25958715596327,37.71146036500652,0.08,21.8475,42.185,67.245,267.04,0.17350152905198776,0.21094145235660527,-0.8,0.07,0.18,0.2975,0.75
657,2016-02-04,Joe Rogan Experience #755 - Daniele Bolelli,0,192149,544,1830,109,16.788990825688074,46.791150895140674,38.450043279029266,0.18,19.97,36.99,64.80000000000001,269.47,0.18718670076726357,0.22266742689976926,-0.76,0.07,0.2,0.33,0.75
658,2016-02-05,Joe Rogan Experience #756 - Kyle Kingsbury,1,257073,805,2172,170,12.776470588235295,48.4625904761905,39.29170460682779,0.18,20.83,38.43,68.36,247.45,0.18062857142857136,0.2207434202395672,-0.57,0.07,0.18,0.31,0.75
659,2016-02-08,"Joe Rogan Experience #757 - Gary Clark, Jr.",4,229553,923,2130,267,7.977528089887643,53.8928907563025,38.28143650459121,0.63,24.23,48.02,76.035,299.64,0.1875462184873948,0.2046044779296744,-0.67,0.1,0.21,0.31,0.71
660,2016-02-10,Joe Rogan Experience #758 - Tom Papa,2,247518,762,2053,159,12.911949685534587,49.37666666666667,37.92309711576833,0.38,21.765,39.58,69.905,285.6,0.17090558766859343,0.21660095497154785,-0.64,0.06,0.18,0.3,0.75
661,2016-02-16,Joe Rogan Experience #759 - Cameron Hanes,0,266956,1202,2804,377,7.43766578249337,67.35857142857137,49.11610029032909,0.63,29.855,58.72,90.21000000000001,294.6,0.15329561527581342,0.21366298559025573,-0.88,0.05,0.16,0.27,0.84
662,2016-02-17,Joe Rogan Experience #760 - Doug Duren & Nathan Ihde,0,151255,858,1453,471,3.0849256900212314,59.1418074324324,45.478232873052335,0.29,25.082500000000003,50.019999999999996,81.02250000000001,268.68,0.1599831081081078,0.19376534306840856,-0.64,0.06,0.16,0.27,0.75
663,2016-02-18,Joe Rogan Experience #761 - Bas Rutten,1,1099865,1814,9979,363,27.490358126721762,40.86030277544152,32.165886554247294,0.25,16.14,34.33,56.92,331.26,0.21347350714886473,0.24817270653502307,-0.8,0.08,0.22,0.37,0.87
664,2016-02-20,Joe Rogan Experience #762 - Robin Black,1,296069,855,2857,162,17.635802469135804,43.83725000000001,35.50012948818104,0.63,16.4825,35.290000000000006,61.959999999999994,234.46,0.18778124999999982,0.22543176925620823,-0.88,0.07,0.2,0.33,0.75
665,2016-02-23,Joe Rogan Experience #763 - Action Bronson,4,2650999,4835,22368,1339,16.70500373412995,43.53434840074023,32.81048994112769,0.01,18.335,37.1,61.515,316.68,0.17044937879989502,0.21558231992001245,-0.83,0.06,0.18,0.3,0.87
666,2016-02-24,Joe Rogan Experience #764 - Duncan Trussell,2,1138910,2488,10172,770,13.21038961038961,50.975183630639954,40.05464428516886,0.13,21.43,43.095,69.955,386.22,0.20892444910807983,0.21693969688450773,-0.8,0.11,0.21,0.33,0.84
667,2016-02-25,Joe Rogan Experience #765 - Tovar Cerulli,0,150780,853,1196,428,2.794392523364486,57.19815878378374,47.219230633425695,0.16,22.2175,45.41,81.49,277.33,0.15077702702702697,0.2007829116486196,-0.83,0.05,0.16,0.27,0.75
668,2016-02-26,Joe Rogan Experience #766 - Gad Saad,3,351016,1934,4559,327,13.941896024464832,55.43862212943641,44.46825066472627,0.12,23.8,45.17,75.56,449.1,0.16352818371607525,0.2120378180591794,-0.77,0.05,0.16,0.28,0.84
669,2016-03-02,Joe Rogan Experience #767 - Mike Baker,0,359707,2093,3139,1026,3.0594541910331383,60.87985549132944,46.14864899148232,0.16,27.87,52.885,81.14500000000001,389.28,0.13214595375722554,0.19276825411778506,-0.76,0.04,0.14,0.24,0.75
670,2016-03-03,"Joe Rogan Experience #768 - Ian McCall, Brendan Schaub & Bryan Callen",1,562180,1737,4309,279,15.444444444444445,49.94134435657801,38.45979141671605,0.1,21.63,42.17,69.05,317.8,0.12757009345794376,0.22594451938201146,-0.85,0.02,0.14,0.25,0.75
671,2016-03-08,Joe Rogan Experience #770 - Michael Shermer,3,354237,1439,2874,384,7.484375,59.944614572333684,45.31347483732977,0.44,27.34,51.57,83.10499999999999,314.73,0.14936642027455108,0.18745942436839313,-0.61,0.06,0.15,0.25,0.84
672,2016-03-08,Joe Rogan Experience #771 - Eddie Bravo,1,871307,2746,6857,388,17.672680412371133,46.57400220507163,36.27926346258631,0.09,19.845,39.7,62.7275,363.23,0.15762954796030876,0.20642119939305922,-0.85,0.05,0.16,0.27,0.75
673,2016-03-09,Joe Rogan Experience #772 - Mark & Chris Bell,1,330153,988,3363,173,19.439306358381504,57.069089726918094,48.96907955327854,0.25,22.57,47.25,78.04,451.71,0.14569570871261356,0.21562546133959898,-0.74,0.03,0.14,0.27,0.75
674,2016-03-11,Joe Rogan Experience #773 - Dr. Rhonda Patrick,3,815385,2258,8830,509,17.347740667976424,53.06512933406705,39.64031819282923,0.03,23.24,45.85,72.75,294.64,0.20103467253714938,0.20070395771625457,-0.8,0.1,0.2,0.32,0.84
675,2016-03-16,Joe Rogan Experience #774 - Brendan Schaub & Bryan Callen,2,1286893,2489,7836,722,10.853185595567867,47.37588136541688,37.84222063281496,0.11,19.455,39.36,65.73,495.01,0.15628427532176853,0.23106492786490584,-0.8,0.06,0.16,0.28,0.87
676,2016-03-17,Joe Rogan Experience #775 - Greg Fitzsimmons,2,330035,991,2575,133,19.360902255639093,50.881680911680895,39.52147777043634,0.16,19.377499999999998,42.735,70.73,244.25,0.16387464387464395,0.24977782129795914,-0.76,0.03,0.18,0.31,0.87
677,2016-03-19,Joe Rogan Experience #776 - Adam Cropp,0,318120,1469,2640,460,5.7391304347826075,55.94148775894538,40.83161906657476,0.13,28.1425,48.17,75.68,331.06,0.14981167608286242,0.20027352251875485,-0.78,0.05,0.15,0.26,0.84
678,2016-03-26,Joe Rogan Experience #777 - Brian Redban,2,419274,1432,3102,331,9.371601208459213,46.74872207327968,37.527571684811186,0.28,19.505000000000003,38.04,66.01,280.51,0.14469168900804313,0.22461349954872212,-0.86,0.04,0.16,0.27,0.75
679,2016-03-28,Joe Rogan Experience #778 - Ari Shaffir,2,778256,1634,4838,523,9.250478011472275,45.88499165275455,36.721982630467785,0.19,18.365,37.620000000000005,64.2225,314.86,0.16196994991652772,0.2158361776226535,-0.85,0.06,0.17,0.28,0.84
680,2016-03-29,Joe Rogan Experience #779 - Andrew Dice Clay & Joey Diaz,2,2203535,3503,17932,1670,10.737724550898204,44.07879430032892,33.701400517849,0.21,19.24,37.53,62.21,368.98,0.18360613810741708,0.22382891092488164,-0.76,0.07,0.19,0.31,0.87
681,2016-04-05,Joe Rogan Experience #780 - Sturgill Simpson,4,335622,718,2267,278,8.154676258992806,49.173962962962996,36.8312246311189,0.25,21.755000000000003,43.795,66.38499999999999,252.34,0.19738888888888895,0.20177605807643112,-0.72,0.08750000000000001,0.2,0.33,0.75
682,2016-04-06,Joe Rogan Experience #781 - Kevin Rose,0,366021,1131,3167,186,17.026881720430108,50.57629946524065,36.91908470733761,0.61,22.97,42.96,69.77000000000001,219.35,0.19106951871657735,0.2047250479766462,-0.78,0.1,0.2,0.31,0.75
683,2016-04-08,Joe Rogan Experience #782 - Rick Doblin,3,306446,1090,3031,192,15.786458333333336,52.4996988707653,40.4641930384249,0.31,23.33,42.75,72.9,261.62,0.187340025094103,0.20137455056330292,-0.74,0.08,0.18,0.3,0.87
684,2016-04-13,Joe Rogan Experience #783 - John Dudley,1,241305,743,2543,433,5.8729792147806,52.52839999999999,38.28960842664297,0.52,23.08,46.91,73.96,240.53,0.17630476190476183,0.21540407279463805,-0.73,0.06,0.18,0.29,0.75
685,2016-04-14,Joe Rogan Experience #784 - Brian Redban,2,255053,943,2169,142,15.274647887323944,42.98285917496441,34.30435211051661,0.56,18.21,34.6,59.09,264.2,0.15028449502133714,0.2332843144511431,-0.83,0.04,0.16,0.28,0.75
686,2016-04-14,Joe Rogan Experience #785 - Dom Irrera,2,232362,621,1532,106,14.452830188679245,42.956523517382415,42.972814397402054,0.11,15.37,34.81,57.37,522.44,0.1677505112474438,0.21641322401704394,-0.86,0.06,0.18,0.3,0.87
687,2016-04-18,"Joe Rogan Experience #786 - Wheeler Walker, Jr.",2,590237,1152,6507,457,14.238512035010945,49.29287056367426,34.942979771692634,0.25,23.2425,43.985,68.5475,295.64,0.20872651356993738,0.21743552917713949,-0.75,0.1,0.22,0.3475,0.76
688,2016-04-20,Joe Rogan Experience #787 - Eddie Huang,4,532839,2014,4395,371,11.846361185983827,65.48204458598731,53.521198963769145,0.18,27.5775,53.19,88.38,387.65,0.18333121019108276,0.18994896797256788,-0.74,0.09,0.18,0.28,0.87
689,2016-04-22,Joe Rogan Experience #788 - Brendan Schaub,2,593141,1511,4180,239,17.489539748953973,43.74054644808745,31.595579697185716,0.17,19.662499999999998,37.46,61.330000000000005,196.46,0.14755919854280491,0.2306450442116885,-0.83,0.04,0.15,0.2775,0.75
690,2016-04-22,Joe Rogan Experience #789 - Dan Auerbach,4,328025,1065,3536,187,18.90909090909091,50.739917159763294,39.557173082662366,0.72,21.64,42.45,69.93,404.06,0.2047928994082838,0.22718525114572796,-0.8,0.08,0.22,0.34,0.78
691,2016-04-25,Joe Rogan Experience #790 - Steve Maxwell,1,368580,1256,2939,238,12.348739495798323,55.44166821994403,40.11218820795141,0.26,25.36,46.99,76.82,288.36,0.1728424976700837,0.18640508764442595,-0.69,0.09,0.18,0.27,0.75
692,2016-04-27,Joe Rogan Experience #791 - Steve Schirripa,4,421518,1278,4598,184,24.98913043478261,44.823398760330576,34.39785022980863,0.38,18.787499999999998,37.58,64.02250000000001,269.24,0.19977272727272696,0.24128994517424956,-0.83,0.08,0.2,0.35,0.84
693,2016-05-01,"Joe Rogan Experience #792 - Lewis, from Unbox Therapy",4,427329,1457,5739,293,19.58703071672355,51.97218637992834,40.58247555768802,0.36,21.79,44.445,70.9,301.08,0.1868458781362006,0.22147183463042067,-0.83,0.08,0.2,0.31,0.76
694,2016-05-05,Joe Rogan Experience #793 - Whitney Cummings,2,555990,2039,4783,688,6.9520348837209305,53.242561194029925,39.949037434498194,0.42,24.925,45.87,73.15,355.92,0.18397611940298525,0.22350274300751954,-0.76,0.07,0.18,0.31,0.87
695,2016-05-06,Joe Rogan Experience #794 - Miesha Tate,1,1170652,3579,10301,439,23.46469248291572,46.35825374198154,34.127418759321586,0.21,20.55,39.575,64.6225,337.94,0.2090520313613683,0.22260496204662514,-0.85,0.09,0.21,0.34,0.87
696,2016-05-07,Joe Rogan Experience #795 - Ian Edwards,2,305520,895,2088,171,12.210526315789476,47.5150068775791,37.7105798187796,0.19,19.185,38.97,68.16999999999999,245.08,0.17858321870701502,0.21107634667511607,-0.69,0.08,0.19,0.3,0.88
697,2016-05-10,Joe Rogan Experience #796 - Josh Zepps,5,234724,985,1566,248,6.314516129032258,50.17766217870255,40.475421470070614,0.78,19.11,42.7,69.93,277.61,0.1444186046511628,0.2108780338101596,-0.78,0.04,0.15,0.26,0.75
698,2016-05-11,Joe Rogan Experience #797 - Alex & Allyson Grey,4,220611,1449,2700,659,4.0971168437025804,51.3899274047187,39.413149919188115,0.18,22.369999999999997,44.535,70.83,284.54,0.16813067150635197,0.20862629541438865,-0.82,0.07,0.18,0.2875,0.75
699,2016-05-12,Joe Rogan Experience #798 - Alison Rosen,4,309824,1254,2327,342,6.804093567251463,47.23374481327797,38.686857938261504,0.13,19.7125,39.9,63.61,461.47,0.18441908713692964,0.2263310110699796,-0.83,0.07,0.2,0.32,0.87
700,2016-05-17,Joe Rogan Experience #799 - Brendan Schaub & Bryan Callen,2,1148853,2422,7227,526,13.73954372623574,46.25835075493613,38.29275409249722,0.25,18.052500000000002,38.24,63.755,357.48,0.1450232288037166,0.2234384108826972,-0.85,0.03,0.16,0.27,0.84
701,2016-05-17,Joe Rogan Experience #800 - Bobcat Goldthwait,2,806991,1481,6649,509,13.062868369351671,49.43092529711377,39.709070557363546,0.23,21.82,40.834999999999994,67.45,360.67,0.20410016977928688,0.21668761540007464,-0.83,0.09,0.21,0.32,0.87
702,2016-05-17,Joe Rogan Experience #801 - Gary Johnson,5,569945,3785,8437,485,17.395876288659792,59.98671129707104,47.14164577535316,0.13,26.545,50.59,80.0025,362.51,0.14567782426778236,0.17718090535066564,-0.86,0.06,0.15,0.24,0.84
703,2016-05-19,Joe Rogan Experience #802 - Tom Papa,2,327815,1053,2370,263,9.011406844106464,53.14586683417084,40.46603021841396,0.57,23.06,46.730000000000004,73.56,275.42,0.1604522613065328,0.2155917326857111,-0.83,0.05,0.17,0.28,0.75
704,2016-05-31,Joe Rogan Experience #803 - Joey Diaz & Lee Syatt,2,3019943,3874,20724,1516,13.670184696569919,49.144044791313306,39.62917201684511,0.25,19.835,40.84,68.57,296.53,0.14447234475738036,0.2453541536739988,-0.83,0.02,0.15,0.29,0.87
705,2016-06-02,Joe Rogan Experience #804 - Sam Harris,3,2253502,7285,22135,1733,12.77264858626659,62.2827541371159,49.703765575394975,0.14,27.08,51.364999999999995,84.6375,428.14,0.1643301812450745,0.19982229672688834,-0.83,0.06,0.17,0.28,0.84
706,2016-06-02,Joe Rogan Experience #805 - Steve Hofstetter,2,476305,1740,4780,788,6.065989847715738,59.608090332804956,43.923123937326245,0.06,26.63,52.004999999999995,80.69749999999999,341.57,0.16791600633914433,0.22433162530051323,-0.83,0.06,0.17,0.29,0.76
707,2016-06-07,Joe Rogan Experience #806 - Dave Smith,3,609364,2150,5055,483,10.46583850931677,53.96347764371885,44.09352419695699,0.06,21.07,44.0,73.95,355.47,0.1551596877217884,0.20721638111172236,-0.83,0.05,0.15,0.27,0.76
708,2016-06-08,"Joe Rogan Experience #807 - Gino & AJ, from Speedweed",2,260483,1002,1968,172,11.44186046511628,55.39768292682923,44.23479426952927,0.42,22.847499999999997,45.375,77.2325,280.75,0.1362601626016259,0.20657929261362173,-0.76,0.03,0.14,0.25,0.87
709,2016-06-14,"Joe Rogan Experience #808 - Michael Wood, Jr.",5,476378,5400,5433,2413,2.2515540820555326,76.41878769782019,53.0632260435376,0.21,38.61,67.25,103.06,477.19,0.09158256195879359,0.17759209536521117,-0.85,-0.01,0.09,0.19,0.75
710,2016-06-15,Joe Rogan Experience #809 - Aubrey Marcus,0,371593,1113,3410,425,8.023529411764706,56.43450881612087,44.02330787079795,0.44,23.8925,46.29,78.815,289.55,0.19197732997481087,0.20041884135394825,-0.61,0.09,0.2,0.31,0.75
711,2016-06-16,Joe Rogan Experience #810 - Big Jay Oakerson,2,552242,1135,4365,258,16.918604651162788,46.37595465393793,36.59128834217721,0.1,18.7,40.33,64.8025,220.67,0.16471360381861572,0.23104117686272446,-0.83,0.05,0.18,0.3,0.75
712,2016-06-22,Joe Rogan Experience #811 - Jim Breuer,2,1053268,2474,10323,653,15.808575803981626,49.08268051948056,38.5642653291703,0.24,21.14,41.93,67.19,350.29,0.2090597402597406,0.2439607323829779,-0.86,0.08,0.21,0.35,0.84
713,2016-06-22,Joe Rogan Experience #812 - Russell Brand & Jim Breuer,2,3152340,8400,35419,1906,18.582896117523607,52.93754292382088,41.72866093639921,0.14,23.76,44.12,71.51,532.59,0.23051675279213285,0.2264783959505523,-0.85,0.11,0.23,0.36,0.84
714,2016-06-23,Joe Rogan Experience #813 - Shane Dorian,1,293548,575,2270,162,14.012345679012348,48.38475770925107,37.87796319281872,0.26,19.689999999999998,40.945,69.7675,335.32,0.16687224669603531,0.21901827209302555,-0.7,0.06,0.19,0.3,0.75
715,2016-06-23,Joe Rogan Experience #814 - Ari Shaffir,2,536511,1150,3504,349,10.040114613180515,45.03386714116254,34.944215836378156,0.12,18.71,37.97,63.965,211.14,0.1502491103202847,0.22241080223031576,-0.64,0.04,0.16,0.28,0.81
716,2016-06-29,Joe Rogan Experience #815 - Cameron Hanes,0,264531,883,2167,335,6.46865671641791,54.60620071684587,43.36742508208765,0.42,23.2825,47.31,70.87,275.81,0.15037634408602144,0.19388229122466058,-0.76,0.04,0.16,0.26,0.75
717,2016-06-30,Joe Rogan Experience #816 - Joe Schilling,1,328864,946,2603,228,11.416666666666664,45.10278713629404,33.572911976775636,0.55,20.29,37.63,61.2,241.05,0.12361408882082674,0.22774457880580543,-0.78,0.02,0.14,0.27,0.75
718,2016-07-01,Joe Rogan Experience #817 - Jason Hairston & Brendan Burns,1,192076,782,1380,833,1.6566626650660263,52.61598579040855,37.36046121435418,0.04,24.189999999999998,47.66,72.195,252.23,0.12548845470692713,0.22018085689249609,-0.83,0.01,0.14,0.24,0.75
719,2016-07-05,Joe Rogan Experience #818 - Mike Schmidt,1,574693,2149,6290,1247,5.044105854049719,67.82651779483592,49.33307690345726,0.09,32.56,59.4,91.62,373.27,0.13156315422191228,0.2014963203958337,-0.8,0.02,0.12,0.25,0.87
720,2016-07-06,Joe Rogan Experience #819 - Brendan Schaub,2,794435,1528,5480,407,13.464373464373464,42.10018656716418,34.227567249452115,0.01,17.6175,34.515,60.345,287.81,0.1649999999999999,0.23472414625811613,-0.85,0.04,0.17,0.31,0.75
721,2016-07-07,Joe Rogan Experience #820 - Milo Yiannopoulos,5,2181271,10555,28917,3303,8.754768392370572,63.66071192550327,48.45945966856524,0.05,29.1425,53.97,86.8875,589.92,0.13869930910183256,0.20957152652108746,-0.94,0.03,0.14,0.25,0.84
722,2016-07-08,Joe Rogan Experience - #821 & Fight Companion - Joey Diaz,2,616540,1205,4519,241,18.751037344398338,38.3632060185185,30.190802149615536,0.2,15.4875,33.015,52.495,248.05,0.1491319444444445,0.2437516947876628,-0.83,0.03,0.16,0.29,0.75
723,2016-07-12,Joe Rogan Experience #822 - Chael Sonnen,1,3473796,5046,26319,1658,15.87394451145959,47.83584961198826,36.79587135103147,0.14,20.84,40.68,66.13,462.45,0.1634653465346538,0.22093958387365473,-0.86,0.05,0.17,0.29,0.75
